22,91,2005-12-27,2003-07-24
94,77,2007-05-29,2016-05-13
4,67,2016-09-13,2010-12-07
68,80,2009-04-25,2024-06-15
26,89,2008-01-01,2004-06-13
85,64,2017-05-28,2006-09-06
93,41,2003-07-02,2008-11-28
96,45,2016-04-15,2009-09-14
64,39,2008-03-31,2021-08-31
3,99,2010-11-10,2017-09-15
49,96,2001-10-05,2012-11-25
66,95,2016-10-16,2020-04-08
23,43,2002-01-01,2004-03-30
16,53,2005-04-15,2003-12-16
52,25,2002-06-24,2009-10-09
27,88,2006-04-15,2023-11-06
65,3,2010-01-29,2019-08-21
97,50,2001-01-09,2004-08-11
60,35,2017-12-19,2022-07-08
63,56,2017-04-16,2013-03-03
92,29,2008-01-22,2005-10-25
82,95,2005-08-29,2016-01-04
95,56,2011-10-28,2010-07-16
96,72,2009-04-30,2019-11-10
93,68,2014-03-04,2019-09-22
89,93,2014-10-25,2020-02-17
97,50,2001-04-08,2023-01-14
28,85,2018-11-24,2005-09-07
64,89,2017-05-28,2002-03-31
56,41,2013-08-09,2001-12-26
40,74,2002-07-19,2023-10-07
54,36,2018-03-20,2023-04-21
31,16,2008-06-30,2010-02-23
47,18,2018-03-30,2015-11-21
64,24,2009-06-11,2013-02-27
29,82,2002-09-04,2011-03-17
79,58,2004-03-22,2023-07-29
28,15,2017-06-07,2004-12-21
61,42,2018-10-23,2014-05-17
50,10,2017-12-27,2020-08-05
91,19,2017-07-25,2002-06-05
14,18,2017-06-03,2019-02-25
94,83,2007-12-12,2007-04-09
5,80,2014-08-20,2013-06-01
48,41,2003-11-01,2007-03-27
58,22,2003-09-09,2004-08-05
14,19,2012-04-13,2019-07-24
67,34,2015-03-04,2008-11-20
39,5,2005-09-18,2013-02-11
20,76,2004-04-13,2021-02-15
53,39,2008-01-30,2006-01-19
43,95,2002-12-23,2020-08-28
8,91,2001-07-16,2022-11-24
89,67,2012-11-29,2005-02-14
16,97,2006-08-15,2014-09-06
56,29,2005-07-03,2015-08-15
99,84,2007-09-08,2023-12-01
2,27,2011-10-14,2022-02-01
7,92,2001-11-01,2012-11-05
28,37,2005-04-01,2007-04-16
70,73,2007-02-09,2008-09-09
31,55,2003-01-08,2011-12-12
83,96,2016-03-03,2022-03-06
45,48,2011-04-20,2021-05-17
7,35,2014-03-06,2005-09-17
34,65,2012-05-02,2010-04-22
100,93,2013-09-11,2023-07-19
55,90,2003-05-30,2015-03-14
38,98,2005-04-29,2018-08-08
96,5,2010-06-12,2012-02-17
79,44,2013-11-03,2002-03-06
81,61,2006-10-21,2022-06-16
79,18,2005-05-01,2002-02-07
76,100,2010-04-29,2005-10-08
48,5,2012-04-13,2013-01-22
63,16,2017-02-19,2017-11-08
11,81,2004-10-13,2012-09-21
82,91,2002-05-17,2015-11-19
98,75,2009-01-01,2006-05-11
24,56,2018-01-05,2016-01-13
4,11,2011-11-09,2015-08-29
13,19,2004-02-08,2003-07-14
95,73,2012-02-18,2009-10-17
20,29,2010-07-23,2015-04-07
96,94,2006-12-16,2003-03-28
20,20,2005-08-07,2006-04-30
27,11,2014-10-03,2004-09-15
40,56,2017-11-30,2007-10-04
68,98,2008-08-14,2010-11-10
83,52,2012-11-09,2024-05-15
87,16,2001-04-27,2004-06-25
77,92,2014-08-16,2011-08-07
72,16,2014-03-28,2021-01-25
37,94,2006-12-17,2003-07-08
59,51,2009-05-09,2019-07-18
44,5,2007-04-27,2023-06-02
18,37,2007-11-11,2023-07-30
3,48,2003-05-23,2015-02-18
17,21,2003-07-09,2024-08-15
28,3,2018-08-04,2013-03-13
42,77,2005-06-04,2015-06-25
97,17,2008-12-20,2008-05-12
17,1,2002-11-28,2015-01-16
90,10,2005-01-24,2024-12-13
100,62,2008-02-07,2022-05-28
35,68,2003-08-24,2007-12-18
84,21,2008-11-21,2024-05-06
30,91,2011-02-04,2003-06-16
28,28,2007-12-09,2024-10-24
34,44,2011-10-11,2007-11-09
55,79,2002-11-13,2009-09-22
57,63,2007-10-29,2015-01-01
75,12,2015-05-16,2016-03-23
5,67,2008-03-28,2012-01-28
23,48,2016-12-27,2017-09-15
52,62,2017-01-23,2023-03-01
21,90,2016-08-15,2013-10-26
35,50,2018-03-07,2009-01-11
76,26,2011-03-28,2006-11-25
38,83,2008-02-09,2009-08-14
95,97,2007-05-24,2013-06-23
70,44,2009-11-07,2014-12-16
99,65,2014-05-08,2016-07-10
16,22,2018-11-21,2020-09-13
24,98,2006-11-13,2011-06-13
63,1,2016-09-15,2005-07-01
99,25,2017-12-18,2008-10-26
25,39,2012-06-05,2009-06-18
72,14,2011-12-22,2013-11-16
81,42,2004-04-16,2023-09-08
86,81,2012-02-06,2017-08-23
26,4,2018-03-13,2005-05-30
40,56,2007-08-14,2017-10-29
40,58,2018-04-06,2003-11-15
5,67,2007-01-19,2012-08-19
11,94,2004-09-11,2008-09-11
69,41,2010-09-21,2009-06-21
76,50,2003-07-03,2003-03-03
29,8,2015-05-20,2014-01-01
27,21,2018-01-08,2015-05-01
83,92,2016-09-07,2017-10-31
26,3,2002-10-03,2020-03-27
2,99,2005-07-22,2007-09-29
80,4,2008-07-19,2012-05-06
91,53,2006-01-15,2014-12-27
93,32,2007-01-04,2022-12-26
39,79,2012-06-28,2018-07-15
26,83,2007-07-12,2022-11-03
81,21,2002-09-08,2010-05-19
12,91,2009-07-01,2024-02-23
41,89,2003-07-15,2006-06-29
20,10,2012-05-24,2017-04-24
26,75,2007-01-25,2019-05-28
33,35,2012-06-18,2024-07-02
39,21,2015-06-23,2010-07-25
27,43,2014-08-15,2004-03-13
11,26,2001-03-10,2007-05-14
16,27,2002-03-22,2015-07-05
76,93,2001-07-05,2006-06-19
15,88,2001-03-23,2019-03-07
90,33,2010-07-17,2011-12-09
9,83,2009-02-17,2004-10-20
82,77,2016-06-15,2005-06-09
34,75,2014-11-28,2013-11-25
49,65,2001-02-09,2019-01-20
4,99,2006-04-08,2020-09-10
68,73,2008-12-15,2021-05-26
20,78,2011-10-18,2004-04-25
49,61,2011-03-02,2011-05-25
44,54,2015-03-20,2020-11-06
74,61,2001-08-29,2023-08-23
10,50,2008-07-24,2015-04-09
89,100,2007-01-23,2011-07-20
90,21,2015-01-27,2017-06-26
63,28,2004-03-30,2020-07-24
25,16,2017-05-20,2014-03-01
10,42,2012-02-21,2007-09-14
24,74,2014-04-19,2021-03-05
99,25,2003-10-17,2003-10-16
61,2,2006-06-04,2020-10-05
79,37,2011-08-30,2018-09-27
91,90,2009-01-29,2018-02-12
57,24,2013-10-23,2008-05-09
79,83,2006-05-11,2019-01-08
55,32,2004-01-08,2003-12-04
66,65,2014-08-31,2012-10-04
85,18,2015-10-12,2013-01-12
94,94,2008-12-04,2013-02-03
85,79,2001-05-12,2013-02-25
20,12,2010-06-15,2023-12-14
40,20,2018-04-11,2019-02-09
70,48,2010-11-24,2003-02-05
1,82,2006-05-04,2022-04-20
54,75,2015-11-04,2003-01-02
22,89,2001-07-14,2022-12-18
31,25,2010-11-20,2012-11-15
89,94,2009-09-19,2007-12-13
44,53,2018-09-23,2020-02-01
14,51,2018-01-27,2009-05-24
28,16,2013-03-02,2024-08-21
4,22,2014-08-16,2016-02-19
59,7,2009-04-23,2012-02-06
21,5,2002-07-04,2021-03-03
59,14,2006-01-16,2009-03-21
5,69,2011-10-09,2005-07-03
2,2,2002-08-24,2023-06-21
72,4,2011-06-01,2010-11-13
50,16,2017-02-20,2024-11-24
68,27,2018-01-07,2014-10-21
92,38,2002-06-21,2023-10-14
88,74,2010-01-10,2007-12-29
37,37,2007-12-27,2023-09-06
62,99,2014-09-26,2004-04-01
44,14,2006-01-22,2002-05-29
92,41,2018-03-16,2013-05-01
8,43,2009-05-30,2018-01-28
46,34,2015-10-24,2023-10-21
100,18,2016-04-16,2008-06-04
24,65,2005-12-25,2015-11-16
69,31,2014-12-09,2009-08-06
55,43,2008-08-20,2003-04-30
13,17,2001-08-04,2007-10-13
96,91,2015-12-20,2017-03-08
