53,14,25.9.2002,5.6.2006
16,7,5.5.2011,14.7.2005
32,13,13.7.2003,14.10.2012
46,84,8.3.2005,14.2.2023
62,58,18.12.2017,23.1.2012
62,70,8.7.2008,11.8.2019
27,34,29.12.2011,6.9.2010
23,82,21.9.2011,1.12.2003
5,84,12.5.2006,10.4.2012
73,51,24.3.2018,12.3.2006
94,45,14.10.2009,2.7.2005
99,72,26.9.2011,4.6.2014
22,7,1.11.2014,24.7.2011
75,1,27.11.2001,12.4.2005
96,55,8.9.2018,1.2.2024
86,41,11.3.2005,9.2.2021
7,28,16.9.2001,2.2.2008
76,4,3.4.2010,23.11.2009
70,57,2.12.2013,9.6.2012
67,52,27.8.2007,21.11.2015
89,69,12.12.2004,13.11.2004
66,4,26.1.2006,2.9.2004
80,71,19.9.2012,8.11.2009
94,18,1.6.2007,20.6.2024
64,93,9.2.2014,5.2.2018
73,94,4.9.2011,24.11.2010
24,73,13.9.2004,22.4.2016
32,21,7.10.2003,8.8.2011
50,12,4.9.2002,13.2.2008
78,33,20.9.2009,20.10.2005
16,78,23.2.2010,19.11.2024
63,95,13.4.2003,9.5.2007
75,5,19.10.2017,21.4.2012
26,83,12.12.2010,31.3.2002
68,42,21.11.2010,20.5.2019
75,45,20.3.2003,9.1.2019
46,32,11.3.2006,16.5.2007
45,31,4.11.2013,17.12.2020
45,87,28.2.2005,13.2.2015
21,91,2.4.2017,10.8.2014
30,15,25.11.2001,6.7.2019
48,57,5.2.2016,8.9.2009
73,45,1.5.2007,2.12.2016
29,69,9.12.2013,31.1.2017
62,66,1.9.2016,31.7.2021
86,7,13.3.2015,3.4.2015
33,14,2.11.2012,10.12.2016
67,45,30.8.2009,3.10.2004
26,57,9.12.2013,14.10.2009
21,50,7.11.2017,29.9.2012
47,64,31.5.2005,8.8.2011
15,69,22.5.2008,23.3.2021
32,92,30.1.2017,25.1.2012
56,31,21.7.2013,11.2.2011
50,41,16.11.2009,15.4.2018
63,52,29.1.2007,3.1.2018
23,76,23.4.2005,30.9.2006
51,74,24.1.2005,4.1.2015
11,61,25.12.2011,22.5.2009
12,57,17.12.2012,22.6.2016
34,36,16.3.2002,14.1.2010
34,90,18.9.2011,7.1.2004
34,71,26.1.2008,5.8.2004
27,73,21.11.2011,8.1.2006
74,46,16.3.2013,16.11.2014
30,10,12.9.2016,13.6.2013
33,64,3.1.2014,22.6.2024
47,90,18.2.2002,24.2.2023
14,62,22.4.2015,11.8.2013
77,92,8.3.2017,21.10.2007
76,7,10.2.2003,27.9.2006
22,56,26.4.2018,12.8.2019
24,79,6.9.2011,3.2.2010
51,18,30.7.2002,14.5.2003
26,11,10.8.2010,25.5.2010
67,89,15.5.2016,2.6.2011
94,17,16.11.2015,28.3.2012
88,21,15.8.2015,18.3.2016
90,53,20.1.2003,12.11.2016
66,75,29.8.2016,13.8.2022
69,95,29.6.2012,3.11.2003
71,74,28.7.2009,27.6.2011
11,17,11.3.2011,25.11.2010
38,30,24.8.2012,13.10.2008
11,72,2.12.2006,27.4.2014
24,69,17.7.2012,30.1.2008
39,83,21.1.2004,7.9.2004
56,91,10.8.2015,5.10.2020
73,36,8.7.2010,15.12.2021
3,49,2.10.2009,11.12.2012
7,88,18.3.2011,17.6.2008
42,48,5.12.2005,9.7.2010
10,87,3.5.2013,29.10.2021
81,1,15.12.2015,15.1.2006
61,63,24.4.2002,6.5.2023
4,88,14.2.2004,21.9.2014
43,81,31.5.2013,28.5.2016
56,39,23.7.2006,22.6.2023
98,51,12.7.2008,13.12.2010
46,30,22.12.2017,22.4.2010
54,100,29.7.2002,21.7.2004
92,100,1.12.2012,14.5.2005
16,11,4.2.2010,18.9.2018
68,31,25.6.2015,27.9.2006
50,86,13.8.2005,22.11.2008
18,20,3.7.2016,27.5.2004
51,98,13.1.2014,9.12.2011
1,47,26.5.2014,11.7.2002
53,79,22.11.2001,21.11.2014
59,9,21.2.2017,18.3.2024
99,62,6.12.2013,5.6.2018
67,20,20.8.2001,11.12.2009
71,23,23.5.2009,10.1.2018
56,47,28.5.2003,9.7.2011
38,2,28.8.2012,23.7.2016
66,2,15.11.2004,29.6.2011
45,55,9.1.2007,15.5.2017
61,47,5.8.2013,25.2.2016
80,96,6.5.2014,28.5.2010
79,76,31.12.2007,13.2.2024
92,60,25.5.2011,24.9.2010
84,96,27.7.2006,30.9.2011
15,37,4.5.2012,4.5.2016
7,36,12.7.2007,10.1.2005
42,10,26.5.2006,23.11.2014
74,19,24.1.2016,9.6.2012
47,37,24.2.2001,16.7.2021
73,85,25.6.2018,13.8.2003
28,36,7.11.2017,19.12.2020
75,19,6.12.2010,3.9.2024
18,85,14.2.2017,4.9.2018
92,65,14.2.2006,26.3.2018
45,70,5.9.2018,19.2.2006
49,79,25.2.2006,6.9.2008
27,53,10.12.2007,9.6.2020
46,88,15.7.2014,25.10.2009
15,94,27.3.2005,1.4.2005
60,10,18.10.2005,7.6.2016
35,64,28.10.2008,31.1.2017
87,55,12.11.2017,5.10.2002
90,73,21.3.2008,4.7.2011
52,75,14.3.2018,9.10.2024
88,72,2.4.2005,20.1.2013
70,28,10.11.2018,16.7.2024
54,78,16.2.2013,1.6.2016
60,55,17.7.2005,2.4.2005
2,85,25.7.2011,14.1.2006
98,97,17.3.2018,24.4.2017
4,62,22.12.2005,19.4.2014
49,22,11.6.2002,21.12.2020
41,63,18.6.2010,13.6.2022
45,18,4.1.2012,10.4.2014
87,67,8.11.2010,12.1.2023
6,87,29.12.2012,2.6.2011
98,18,11.11.2011,22.8.2021
10,35,14.1.2015,11.5.2008
97,3,7.7.2011,25.7.2007
98,67,12.6.2001,18.6.2009
98,94,11.6.2008,15.7.2004
97,9,4.7.2011,11.7.2024
59,35,15.11.2011,21.12.2014
30,17,4.8.2004,5.12.2020
87,55,30.3.2016,20.11.2006
45,93,13.1.2006,27.6.2006
61,31,29.5.2004,31.3.2019
31,76,24.2.2009,24.9.2022
52,96,3.3.2004,15.3.2019
11,57,9.5.2001,16.1.2018
83,17,3.8.2017,14.11.2013
94,3,27.3.2008,19.8.2016
16,79,6.2.2001,9.3.2014
6,67,6.10.2017,9.11.2009
39,74,8.2.2004,11.9.2017
9,27,11.2.2018,10.1.2013
37,62,31.8.2011,1.11.2005
42,72,17.5.2004,19.9.2002
94,74,6.9.2013,7.9.2005
78,96,15.9.2014,16.9.2005
47,84,11.11.2007,1.2.2008
12,18,24.7.2002,31.12.2021
58,80,14.5.2005,5.1.2021
23,4,27.12.2016,1.11.2008
93,30,26.11.2014,27.6.2024
73,69,23.1.2013,18.3.2021
35,89,9.4.2013,15.12.2013
52,71,25.4.2011,26.9.2003
21,46,31.7.2002,6.9.2008
67,97,25.11.2003,11.4.2015
90,50,9.6.2018,7.9.2003
57,29,15.8.2010,7.8.2004
2,44,14.8.2009,2.5.2006
43,86,5.6.2010,10.12.2011
59,44,5.9.2011,14.4.2006
46,92,15.12.2014,23.10.2004
19,64,20.3.2004,7.11.2004
60,63,1.8.2007,31.10.2024
13,41,23.2.2006,10.6.2015
93,11,26.7.2002,20.10.2016
29,90,1.10.2017,6.4.2022
44,56,25.3.2013,18.3.2022
7,62,27.7.2014,18.4.2002
94,7,15.10.2009,4.1.2010
90,29,2.7.2015,19.3.2019
42,75,8.8.2005,23.3.2010
62,5,19.10.2012,15.9.2006
28,26,25.2.2011,5.4.2024
14,21,13.12.2017,26.1.2012
40,57,20.7.2001,31.7.2013
91,39,5.2.2014,6.2.2003
64,22,20.2.2012,22.2.2005
95,99,25.3.2001,5.2.2010
77,78,8.4.2007,16.12.2014
84,97,17.4.2016,13.5.2011
28,85,2.1.2007,23.9.2011
23,62,3.2.2018,21.11.2005
30,63,12.4.2017,8.5.2010
36,2,22.6.2015,11.3.2017
57,13,5.6.2005,15.7.2008
67,68,23.12.2003,21.5.2019
81,29,24.8.2007,9.5.2006
50,100,4.6.2016,27.12.2012
94,74,27.10.2003,30.11.2010
80,57,5.2.2012,13.1.2019
